,Phenotype,Chromosome,Position,LOD,Max LOD
486,LOD PG_16_0,4,46.73,0.009719775,FALSE
487,LOD PG_16_0,4,47.33,0.008781127,FALSE
488,LOD PG_16_0,4,47.93,0.007842479,FALSE
489,LOD PG_16_0,4,50,0.004604145,FALSE
490,LOD PG_16_0,4,51.05,0.003909709,FALSE
491,LOD PG_16_0,4,52.26,0.003109454,FALSE
492,LOD PG_16_0,4,52.26,0.003109454,FALSE
493,LOD PG_16_0,4,52.26,0.003109454,FALSE
494,LOD PG_16_0,4,52.87,0.00270602,FALSE
495,LOD PG_16_0,4,54.09,0.001899151,FALSE
496,LOD PG_16_0,4,54.09,0.001899151,FALSE
497,LOD PG_16_0,4,54.71,0.001489103,FALSE
498,LOD PG_16_0,4,55,0.001297306,FALSE
499,LOD PG_16_0,4,55.31,0.001591609,FALSE
500,LOD PG_16_0,4,55.31,0.001591609,FALSE
501,LOD PG_16_0,4,55.91,0.002161227,FALSE
502,LOD PG_16_0,4,59.04,0.005132735,FALSE
503,LOD PG_16_0,4,59.04,0.005132735,FALSE
504,LOD PG_16_0,4,59.04,0.005132735,FALSE
505,LOD PG_16_0,4,59.04,0.005132735,FALSE
506,LOD PG_16_0,4,59.64,0.005702354,FALSE
507,LOD PG_16_0,4,60,0.006044125,FALSE
508,LOD PG_16_0,4,60.23,0.029394069,FALSE
509,LOD PG_16_0,4,60.23,0.029394069,FALSE
510,LOD PG_16_0,4,60.83,0.090306967,FALSE
511,LOD PG_16_0,4,60.83,0.090306967,FALSE
512,LOD PG_16_0,4,61.43,0.151219866,FALSE
513,LOD PG_16_0,4,62.02,0.211117549,FALSE
514,LOD PG_16_0,4,62.02,0.211117549,FALSE
515,LOD PG_16_0,4,63.24,0.334973776,FALSE
516,LOD PG_16_0,4,63.24,0.334973776,FALSE
517,LOD PG_16_0,4,64.45,0.457814788,FALSE
518,LOD PG_16_0,4,64.45,0.457814788,FALSE
519,LOD PG_16_0,5,0,0.087771568,FALSE
520,LOD PG_16_0,5,0.63,0.076821809,FALSE
521,LOD PG_16_0,5,0.63,0.076821809,FALSE
522,LOD PG_16_0,5,1.24,0.066219662,FALSE
523,LOD PG_16_0,5,5,0.000868721,FALSE
524,LOD PG_16_0,5,5.79,0.001940796,FALSE
525,LOD PG_16_0,5,5.79,0.001940796,FALSE
526,LOD PG_16_0,5,5.79,0.001940796,FALSE
527,LOD PG_16_0,5,8.96,0.006242664,FALSE
528,LOD PG_16_0,5,10,0.007654002,FALSE
529,LOD PG_16_0,5,10.17,0.011758914,FALSE
530,LOD PG_16_0,5,11.37,0.040734765,FALSE
531,LOD PG_16_0,5,11.97,0.05522269,FALSE
532,LOD PG_16_0,5,15,0.128386713,FALSE
533,LOD PG_16_0,5,15.1,0.128708885,FALSE
534,LOD PG_16_0,5,15.1,0.128708885,FALSE
535,LOD PG_16_0,5,15.7,0.130641918,FALSE
536,LOD PG_16_0,5,16.29,0.132542733,FALSE
537,LOD PG_16_0,5,16.89,0.134475765,FALSE
538,LOD PG_16_0,5,17.48,0.13637658,FALSE
539,LOD PG_16_0,5,18.08,0.138309613,FALSE
540,LOD PG_16_0,5,20,0.144495316,FALSE
541,LOD PG_16_0,5,21.21,0.122690621,FALSE
542,LOD PG_16_0,5,21.8,0.11205858,FALSE
543,LOD PG_16_0,5,25,0.05439327,FALSE
544,LOD PG_16_0,5,25.61,0.050446818,FALSE
545,LOD PG_16_0,5,26.81,0.042683306,FALSE
546,LOD PG_16_0,5,29.94,0.022433478,FALSE
547,LOD PG_16_0,5,30,0.022045302,FALSE
548,LOD PG_16_0,5,31.15,0.112673675,FALSE
549,LOD PG_16_0,5,31.74,0.159169971,FALSE
550,LOD PG_16_0,5,31.74,0.159169971,FALSE
551,LOD PG_16_0,5,31.74,0.159169971,FALSE
552,LOD PG_16_0,5,32.35,0.207242412,FALSE
553,LOD PG_16_0,5,32.95,0.254526781,FALSE
554,LOD PG_16_0,5,32.95,0.254526781,FALSE
555,LOD PG_16_0,5,33.56,0.302599222,FALSE
556,LOD PG_16_0,5,33.56,0.302599222,FALSE
557,LOD PG_16_0,5,34.16,0.34988359,FALSE
558,LOD PG_16_0,5,34.77,0.397956032,FALSE
559,LOD PG_16_0,5,34.77,0.397956032,FALSE
560,LOD PG_16_0,5,35,0.416081706,FALSE
561,LOD PG_16_0,5,35.99,0.435195885,FALSE
562,LOD PG_16_0,5,37.21,0.458750732,FALSE
563,LOD PG_16_0,5,37.82,0.470528155,FALSE
564,LOD PG_16_0,5,37.82,0.470528155,FALSE
565,LOD PG_16_0,5,39.07,0.49466222,FALSE
566,LOD PG_16_0,5,39.07,0.49466222,FALSE
567,LOD PG_16_0,5,39.07,0.49466222,FALSE
568,LOD PG_16_0,5,39.07,0.49466222,FALSE
569,LOD PG_16_0,5,39.07,0.49466222,FALSE
570,LOD PG_16_0,5,39.07,0.49466222,FALSE
571,LOD PG_16_0,5,39.07,0.49466222,FALSE
572,LOD PG_16_0,5,39.67,0.50624657,FALSE
573,LOD PG_16_0,5,40,0.512617963,FALSE
574,LOD PG_16_0,5,40.26,0.524612839,FALSE
575,LOD PG_16_0,5,40.86,0.55229332,FALSE
576,LOD PG_16_0,5,45,0.743288644,FALSE
577,LOD PG_16_0,5,47.05,0.780758954,FALSE
578,LOD PG_16_0,6,0,0.381250809,FALSE
579,LOD PG_16_0,6,0,0.381250809,FALSE
580,LOD PG_16_0,6,0,0.381250809,FALSE
581,LOD PG_16_0,6,0,0.381250809,FALSE
582,LOD PG_16_0,6,0.6,0.351148286,FALSE
583,LOD PG_16_0,6,0.6,0.351148286,FALSE
584,LOD PG_16_0,6,0.6,0.351148286,FALSE
585,LOD PG_16_0,6,0.6,0.351148286,FALSE
586,LOD PG_16_0,6,0.6,0.351148286,FALSE
587,LOD PG_16_0,6,0.6,0.351148286,FALSE
588,LOD PG_16_0,6,1.2,0.321045762,FALSE
589,LOD PG_16_0,6,1.2,0.321045762,FALSE
590,LOD PG_16_0,6,1.2,0.321045762,FALSE
591,LOD PG_16_0,6,1.2,0.321045762,FALSE
592,LOD PG_16_0,6,1.81,0.29044153,FALSE
593,LOD PG_16_0,6,1.81,0.29044153,FALSE
594,LOD PG_16_0,6,1.81,0.29044153,FALSE
595,LOD PG_16_0,6,1.81,0.29044153,FALSE
596,LOD PG_16_0,6,2.43,0.259335589,FALSE
597,LOD PG_16_0,6,2.43,0.259335589,FALSE
598,LOD PG_16_0,6,3.03,0.229233066,FALSE
599,LOD PG_16_0,6,4.23,0.169028019,FALSE
600,LOD PG_16_0,6,4.83,0.138925495,FALSE
601,LOD PG_16_0,6,5,0.130396447,FALSE
602,LOD PG_16_0,6,5.42,0.202140319,FALSE
603,LOD PG_16_0,6,6.02,0.304631566,FALSE
604,LOD PG_16_0,6,7.22,0.509614059,FALSE
605,LOD PG_16_0,6,9.05,0.82221236,FALSE
606,LOD PG_16_0,6,9.65,0.924703607,FALSE
607,LOD PG_16_0,6,10,0.984490167,FALSE
608,LOD PG_16_0,6,10.85,0.868146346,FALSE
609,LOD PG_16_0,6,10.85,0.868146346,FALSE
610,LOD PG_16_0,6,11.46,0.784652546,FALSE
611,LOD PG_16_0,6,11.46,0.784652546,FALSE
612,LOD PG_16_0,6,11.46,0.784652546,FALSE
613,LOD PG_16_0,6,11.46,0.784652546,FALSE
614,LOD PG_16_0,6,11.46,0.784652546,FALSE
615,LOD PG_16_0,6,12.05,0.703896247,FALSE
616,LOD PG_16_0,6,12.65,0.621771197,FALSE
617,LOD PG_16_0,6,12.65,0.621771197,FALSE
618,LOD PG_16_0,6,12.65,0.621771197,FALSE
619,LOD PG_16_0,6,13.86,0.456152346,FALSE
620,LOD PG_16_0,6,14.45,0.375396047,FALSE
621,LOD PG_16_0,6,15,0.300114752,FALSE
622,LOD PG_16_0,6,15.06,0.300341296,FALSE
623,LOD PG_16_0,6,15.06,0.300341296,FALSE
624,LOD PG_16_0,6,15.65,0.302568979,FALSE
625,LOD PG_16_0,6,15.65,0.302568979,FALSE
626,LOD PG_16_0,6,16.25,0.30483442,FALSE
627,LOD PG_16_0,6,16.25,0.30483442,FALSE
628,LOD PG_16_0,6,16.25,0.30483442,FALSE
629,LOD PG_16_0,6,16.85,0.307099861,FALSE
630,LOD PG_16_0,6,16.85,0.307099861,FALSE
631,LOD PG_16_0,6,17.46,0.309403059,FALSE
632,LOD PG_16_0,6,18.66,0.313933941,FALSE
633,LOD PG_16_0,6,19.26,0.316199382,FALSE
634,LOD PG_16_0,6,20,0.318993425,FALSE
635,LOD PG_16_0,6,21.73,0.229639614,FALSE
636,LOD PG_16_0,6,22.33,0.198649853,FALSE
637,LOD PG_16_0,6,22.92,0.168176588,FALSE
638,LOD PG_16_0,6,23.52,0.137186827,FALSE
639,LOD PG_16_0,6,25,0.060745416,FALSE
640,LOD PG_16_0,6,25.35,0.068694267,FALSE
641,LOD PG_16_0,6,25.94,0.08209376,FALSE
642,LOD PG_16_0,6,27.16,0.109801185,FALSE
643,LOD PG_16_0,6,27.16,0.109801185,FALSE
644,LOD PG_16_0,6,28.37,0.1372815,FALSE
645,LOD PG_16_0,6,28.96,0.150680992,FALSE
646,LOD PG_16_0,6,29.56,0.164307595,FALSE
647,LOD PG_16_0,6,30,0.174300436,FALSE
648,LOD PG_16_0,6,30.76,0.154181655,FALSE
649,LOD PG_16_0,6,30.76,0.154181655,FALSE
650,LOD PG_16_0,6,31.37,0.138033686,FALSE
651,LOD PG_16_0,6,31.37,0.138033686,FALSE
652,LOD PG_16_0,6,31.97,0.122150437,FALSE
653,LOD PG_16_0,6,32.57,0.106267188,FALSE
654,LOD PG_16_0,6,33.79,0.07397125,FALSE
655,LOD PG_16_0,6,33.79,0.07397125,FALSE
656,LOD PG_16_0,6,33.79,0.07397125,FALSE
657,LOD PG_16_0,6,33.79,0.07397125,FALSE
658,LOD PG_16_0,6,34.99,0.042204753,FALSE
659,LOD PG_16_0,6,35,0.041940032,FALSE
660,LOD PG_16_0,6,38.12,0.017988675,FALSE
661,LOD PG_16_0,6,38.72,0.013382645,FALSE
662,LOD PG_16_0,6,40,0.003556447,FALSE
663,LOD PG_16_0,6,41.25,0.003439214,FALSE
664,LOD PG_16_0,6,41.25,0.003439214,FALSE
665,LOD PG_16_0,6,41.88,0.003380129,FALSE
666,LOD PG_16_0,6,42.5,0.003321981,FALSE
667,LOD PG_16_0,6,43.11,0.003264771,FALSE
668,LOD PG_16_0,6,43.73,0.003206624,FALSE
669,LOD PG_16_0,6,43.73,0.003206624,FALSE
670,LOD PG_16_0,6,43.73,0.003206624,FALSE
671,LOD PG_16_0,6,44.96,0.003091266,FALSE
672,LOD PG_16_0,6,44.96,0.003091266,FALSE
673,LOD PG_16_0,6,44.96,0.003091266,FALSE
674,LOD PG_16_0,6,44.96,0.003091266,FALSE
675,LOD PG_16_0,6,45,0.003087515,FALSE
676,LOD PG_16_0,6,45.58,0.004626734,FALSE
677,LOD PG_16_0,6,45.58,0.004626734,FALSE
678,LOD PG_16_0,6,46.21,0.006298644,FALSE
679,LOD PG_16_0,6,46.21,0.006298644,FALSE
680,LOD PG_16_0,6,46.21,0.006298644,FALSE
681,LOD PG_16_0,6,46.82,0.007917477,FALSE
682,LOD PG_16_0,6,47.46,0.009615925,FALSE
683,LOD PG_16_0,6,47.46,0.009615925,FALSE
684,LOD PG_16_0,6,48.08,0.011261297,FALSE
685,LOD PG_16_0,6,48.08,0.011261297,FALSE
686,LOD PG_16_0,6,48.08,0.011261297,FALSE
687,LOD PG_16_0,6,48.08,0.011261297,FALSE
688,LOD PG_16_0,6,48.76,0.013065898,FALSE
689,LOD PG_16_0,6,48.76,0.013065898,FALSE
690,LOD PG_16_0,6,50,0.016356642,FALSE
691,LOD PG_16_0,6,50.01,0.016334996,FALSE
692,LOD PG_16_0,6,50.63,0.01499299,FALSE
693,LOD PG_16_0,6,50.63,0.01499299,FALSE
694,LOD PG_16_0,6,50.63,0.01499299,FALSE
695,LOD PG_16_0,6,50.63,0.01499299,FALSE
696,LOD PG_16_0,6,51.86,0.012330621,FALSE
697,LOD PG_16_0,6,52.48,0.010988615,FALSE
698,LOD PG_16_0,6,52.48,0.010988615,FALSE
699,LOD PG_16_0,6,52.48,0.010988615,FALSE
700,LOD PG_16_0,6,52.48,0.010988615,FALSE
701,LOD PG_16_0,6,53.1,0.009646608,FALSE
702,LOD PG_16_0,6,53.1,0.009646608,FALSE
703,LOD PG_16_0,6,55,0.005534006,FALSE
704,LOD PG_16_0,6,60,0.003498529,FALSE
705,LOD PG_16_0,6,65,0.033257871,FALSE
706,LOD PG_16_0,6,66.27,0.046711882,FALSE
707,LOD PG_16_0,6,66.27,0.046711882,FALSE
708,LOD PG_16_0,6,66.87,0.053068107,FALSE
709,LOD PG_16_0,6,70,0.086226416,FALSE
710,LOD PG_16_0,6,75,0.041681342,FALSE
711,LOD PG_16_0,6,78.86,0.047902232,FALSE
712,LOD PG_16_0,6,80,0.04973949,FALSE
713,LOD PG_16_0,6,81.33,0.036528239,FALSE
714,LOD PG_16_0,6,81.33,0.036528239,FALSE
715,LOD PG_16_0,6,82.55,0.024409649,FALSE
716,LOD PG_16_0,6,82.55,0.024409649,FALSE
717,LOD PG_16_0,6,82.55,0.024409649,FALSE
718,LOD PG_16_0,6,83.77,0.012291058,FALSE
719,LOD PG_16_0,6,84.38,0.006231763,FALSE
720,LOD PG_16_0,6,84.38,0.006231763,FALSE
721,LOD PG_16_0,6,85,7.31E-05,FALSE
722,LOD PG_16_0,6,85.59,0.003106973,FALSE
723,LOD PG_16_0,6,85.59,0.003106973,FALSE
724,LOD PG_16_0,6,86.21,0.006295075,FALSE
725,LOD PG_16_0,6,87.41,0.012465594,FALSE
726,LOD PG_16_0,6,87.41,0.012465594,FALSE
727,LOD PG_16_0,6,88.05,0.015756537,FALSE
728,LOD PG_16_0,6,89.26,0.021978477,FALSE
729,LOD PG_16_0,6,89.85,0.025012316,FALSE
730,LOD PG_16_0,6,89.85,0.025012316,FALSE
731,LOD PG_16_0,6,90,0.025783631,FALSE
732,LOD PG_16_0,6,90.47,0.024192575,FALSE
733,LOD PG_16_0,6,91.07,0.022161439,FALSE
734,LOD PG_16_0,6,92.29,0.018031464,FALSE
735,LOD PG_16_0,7,0,0.646780305,FALSE
736,LOD PG_16_0,7,0.61,0.634956678,FALSE
737,LOD PG_16_0,7,0.61,0.634956678,FALSE
738,LOD PG_16_0,7,2.46,0.599098136,FALSE
739,LOD PG_16_0,7,3.06,0.587468338,FALSE
740,LOD PG_16_0,7,3.06,0.587468338,FALSE
741,LOD PG_16_0,7,3.06,0.587468338,FALSE
742,LOD PG_16_0,7,3.67,0.575644711,FALSE
743,LOD PG_16_0,7,3.67,0.575644711,FALSE
744,LOD PG_16_0,7,4.28,0.563821084,FALSE
745,LOD PG_16_0,7,4.88,0.552191286,FALSE
746,LOD PG_16_0,7,4.88,0.552191286,FALSE
747,LOD PG_16_0,7,5,0.549865327,FALSE
748,LOD PG_16_0,7,5.47,0.578285993,FALSE
749,LOD PG_16_0,7,7.3,0.688945185,FALSE
750,LOD PG_16_0,7,7.91,0.725831582,FALSE
751,LOD PG_16_0,7,7.91,0.725831582,FALSE
752,LOD PG_16_0,7,10,0.852212844,FALSE
753,LOD PG_16_0,7,11.72,1.12437433,FALSE
754,LOD PG_16_0,7,12.92,1.314254436,FALSE
755,LOD PG_16_0,7,13.52,1.409194489,FALSE
756,LOD PG_16_0,7,14.12,1.504134542,FALSE
757,LOD PG_16_0,7,14.71,1.597492261,FALSE
758,LOD PG_16_0,7,15,1.643379953,FALSE
759,LOD PG_16_0,7,16.54,1.924356905,FALSE
760,LOD PG_16_0,7,17.81,2.156071665,FALSE
761,LOD PG_16_0,7,17.81,2.156071665,FALSE
762,LOD PG_16_0,7,19.01,2.375014744,FALSE
763,LOD PG_16_0,7,19.61,2.484486284,FALSE
764,LOD PG_16_0,7,20,2.555642785,FALSE
765,LOD PG_16_0,7,20.2,2.537782927,FALSE
766,LOD PG_16_0,7,20.8,2.484203355,FALSE
767,LOD PG_16_0,7,20.8,2.484203355,FALSE
768,LOD PG_16_0,7,21.4,2.430623783,FALSE
769,LOD PG_16_0,7,22,2.377044211,FALSE
770,LOD PG_16_0,7,22,2.377044211,FALSE
771,LOD PG_16_0,7,22,2.377044211,FALSE
772,LOD PG_16_0,7,22,2.377044211,FALSE
773,LOD PG_16_0,7,22.6,2.323464639,FALSE
774,LOD PG_16_0,7,23.82,2.214519509,FALSE
775,LOD PG_16_0,7,24.42,2.160939937,FALSE
776,LOD PG_16_0,7,25,2.10914635,FALSE
777,LOD PG_16_0,7,25.01,2.109729031,FALSE
778,LOD PG_16_0,7,25.61,2.144689896,FALSE
779,LOD PG_16_0,7,26.21,2.179650761,FALSE
780,LOD PG_16_0,7,26.8,2.214028944,FALSE
781,LOD PG_16_0,7,27.4,2.248989809,FALSE
782,LOD PG_16_0,7,27.4,2.248989809,FALSE
783,LOD PG_16_0,7,27.4,2.248989809,FALSE
784,LOD PG_16_0,7,27.4,2.248989809,FALSE
785,LOD PG_16_0,7,28.01,2.284533355,FALSE
786,LOD PG_16_0,7,28.01,2.284533355,FALSE
787,LOD PG_16_0,7,28.01,2.284533355,FALSE
788,LOD PG_16_0,7,28.6,2.318911538,FALSE
789,LOD PG_16_0,7,29.2,2.353872403,FALSE
790,LOD PG_16_0,7,29.81,2.389415949,FALSE
791,LOD PG_16_0,7,29.81,2.389415949,FALSE
792,LOD PG_16_0,7,30,2.400486889,FALSE
793,LOD PG_16_0,7,30.41,2.512983455,FALSE
794,LOD PG_16_0,7,31,2.674868758,FALSE
795,LOD PG_16_0,7,31.6,2.839497879,FALSE
796,LOD PG_16_0,7,32.19,3.001383181,FALSE
797,LOD PG_16_0,7,33.4,3.333385242,FALSE
798,LOD PG_16_0,7,33.99,3.495270544,FALSE
799,LOD PG_16_0,7,34.59,3.659899665,FALSE
800,LOD PG_16_0,7,35,3.772396231,TRUE
801,LOD PG_16_0,7,35.19,3.728090446,FALSE
802,LOD PG_16_0,7,36.39,3.448264434,FALSE
803,LOD PG_16_0,7,36.99,3.308351428,FALSE
804,LOD PG_16_0,7,36.99,3.308351428,FALSE
805,LOD PG_16_0,7,37.6,3.166106538,FALSE
806,LOD PG_16_0,7,37.6,3.166106538,FALSE
807,LOD PG_16_0,7,38.19,3.028525416,FALSE
808,LOD PG_16_0,7,38.19,3.028525416,FALSE
809,LOD PG_16_0,7,38.79,2.88861241,FALSE
810,LOD PG_16_0,7,38.79,2.88861241,FALSE
811,LOD PG_16_0,7,39.39,2.748699403,FALSE
812,LOD PG_16_0,7,40,2.606454514,FALSE
813,LOD PG_16_0,7,43.89,1.460094163,FALSE
814,LOD PG_16_0,7,44.48,1.286224599,FALSE
815,LOD PG_16_0,7,45,1.132983626,FALSE
816,LOD PG_16_0,7,45.69,1.042184841,FALSE
817,LOD PG_16_0,7,46.89,0.88427391,FALSE
818,LOD PG_16_0,7,46.89,0.88427391,FALSE
819,LOD PG_16_0,7,47.5,0.80400252,FALSE
820,LOD PG_16_0,7,48.09,0.726362979,FALSE
821,LOD PG_16_0,7,48.09,0.726362979,FALSE
822,LOD PG_16_0,7,48.69,0.647407514,FALSE
823,LOD PG_16_0,7,48.69,0.647407514,FALSE
824,LOD PG_16_0,7,48.69,0.647407514,FALSE
825,LOD PG_16_0,7,49.3,0.567136124,FALSE
826,LOD PG_16_0,7,50,0.475021414,FALSE
827,LOD PG_16_0,7,50.51,0.450513395,FALSE
828,LOD PG_16_0,7,52.36,0.361611758,FALSE
829,LOD PG_16_0,7,54.21,0.27271012,FALSE
830,LOD PG_16_0,7,54.81,0.243877156,FALSE
831,LOD PG_16_0,7,55,0.234746718,FALSE
832,LOD PG_16_0,7,55.4,0.216730046,FALSE
833,LOD PG_16_0,7,56,0.189705039,FALSE
834,LOD PG_16_0,7,56,0.189705039,FALSE
835,LOD PG_16_0,7,56.62,0.161779197,FALSE
836,LOD PG_16_0,7,57.21,0.135204606,FALSE
837,LOD PG_16_0,7,57.81,0.108179599,FALSE
838,LOD PG_16_0,7,59.64,0.025753325,FALSE
839,LOD PG_16_0,7,60,0.009538321,FALSE
840,LOD PG_16_0,7,60.23,0.009494383,FALSE
841,LOD PG_16_0,7,60.83,0.009379764,FALSE
842,LOD PG_16_0,7,62.03,0.009150525,FALSE
843,LOD PG_16_0,7,62.63,0.009035905,FALSE
844,LOD PG_16_0,7,63.83,0.008806666,FALSE
845,LOD PG_16_0,7,65,0.008583158,FALSE
846,LOD PG_16_0,7,65.69,0.015068172,FALSE
847,LOD PG_16_0,7,65.69,0.015068172,FALSE
848,LOD PG_16_0,7,66.89,0.026346459,FALSE
849,LOD PG_16_0,7,66.89,0.026346459,FALSE
850,LOD PG_16_0,7,67.49,0.031985602,FALSE
851,LOD PG_16_0,7,68.09,0.037624745,FALSE
852,LOD PG_16_0,7,69.31,0.049091003,FALSE
853,LOD PG_16_0,7,69.31,0.049091003,FALSE
854,LOD PG_16_0,7,70,0.055576017,FALSE
855,LOD PG_16_0,7,71.14,0.136826092,FALSE
856,LOD PG_16_0,7,71.73,0.178876569,FALSE
857,LOD PG_16_0,7,73.56,0.30930432,FALSE
858,LOD PG_16_0,7,73.56,0.30930432,FALSE
859,LOD PG_16_0,7,75,0.411935993,FALSE
860,LOD PG_16_0,7,75.42,0.394141603,FALSE
861,LOD PG_16_0,7,75.42,0.394141603,FALSE
862,LOD PG_16_0,7,76.02,0.368721046,FALSE
863,LOD PG_16_0,7,76.02,0.368721046,FALSE
864,LOD PG_16_0,7,76.61,0.343724165,FALSE
865,LOD PG_16_0,7,76.61,0.343724165,FALSE
866,LOD PG_16_0,7,77.22,0.317879933,FALSE
867,LOD PG_16_0,7,77.22,0.317879933,FALSE
868,LOD PG_16_0,7,79.07,0.239499883,FALSE
869,LOD PG_16_0,7,79.07,0.239499883,FALSE
870,LOD PG_16_0,7,80,0.20009802,FALSE
871,LOD PG_16_0,7,80.9,0.180753978,FALSE
872,LOD PG_16_0,7,80.9,0.180753978,FALSE
873,LOD PG_16_0,7,82.17,0.153457386,FALSE
874,LOD PG_16_0,7,83.37,0.12766533,FALSE
875,LOD PG_16_0,7,83.97,0.114769302,FALSE
876,LOD PG_16_0,7,83.97,0.114769302,FALSE
877,LOD PG_16_0,7,83.97,0.114769302,FALSE
878,LOD PG_16_0,7,85,0.092631121,FALSE
879,LOD PG_16_0,7,85.83,0.080147631,FALSE
880,LOD PG_16_0,7,85.83,0.080147631,FALSE
881,LOD PG_16_0,7,86.44,0.070973017,FALSE
882,LOD PG_16_0,7,86.44,0.070973017,FALSE
883,LOD PG_16_0,7,86.44,0.070973017,FALSE
884,LOD PG_16_0,7,87.04,0.061948807,FALSE
885,LOD PG_16_0,7,87.04,0.061948807,FALSE
886,LOD PG_16_0,7,87.04,0.061948807,FALSE
887,LOD PG_16_0,7,87.65,0.052774193,FALSE
888,LOD PG_16_0,7,87.65,0.052774193,FALSE
889,LOD PG_16_0,8,0,0.592113387,FALSE
890,LOD PG_16_0,8,0,0.592113387,FALSE
891,LOD PG_16_0,8,0,0.592113387,FALSE
892,LOD PG_16_0,8,0.6,0.587919882,FALSE
893,LOD PG_16_0,8,1.2,0.583726377,FALSE
894,LOD PG_16_0,8,2.42,0.575199583,FALSE
895,LOD PG_16_0,8,3.02,0.571006078,FALSE
896,LOD PG_16_0,8,3.62,0.566812573,FALSE
897,LOD PG_16_0,8,5,0.557167511,FALSE
898,LOD PG_16_0,8,5.48,0.555546363,FALSE
899,LOD PG_16_0,8,6.08,0.553519928,FALSE
900,LOD PG_16_0,8,6.08,0.553519928,FALSE
901,LOD PG_16_0,8,7.94,0.54723798,FALSE
902,LOD PG_16_0,8,9.16,0.543117562,FALSE
903,LOD PG_16_0,8,9.76,0.541091127,FALSE
904,LOD PG_16_0,8,10,0.540280553,FALSE
905,LOD PG_16_0,8,12.93,0.844029395,FALSE
906,LOD PG_16_0,8,14.8,1.037889578,FALSE
907,LOD PG_16_0,8,15,1.058623288,FALSE
908,LOD PG_16_0,8,15.41,1.034648422,FALSE
909,LOD PG_16_0,8,15.41,1.034648422,FALSE
910,LOD PG_16_0,8,15.41,1.034648422,FALSE
911,LOD PG_16_0,8,15.41,1.034648422,FALSE
912,LOD PG_16_0,8,17.92,0.887875464,FALSE
913,LOD PG_16_0,8,17.92,0.887875464,FALSE
914,LOD PG_16_0,8,18.53,0.852205542,FALSE
915,LOD PG_16_0,8,19.14,0.81653562,FALSE
916,LOD PG_16_0,8,19.75,0.780865698,FALSE
917,LOD PG_16_0,8,20,0.766246878,FALSE
918,LOD PG_16_0,8,20.35,0.744980326,FALSE
919,LOD PG_16_0,8,20.35,0.744980326,FALSE
920,LOD PG_16_0,8,20.35,0.744980326,FALSE
921,LOD PG_16_0,8,20.96,0.707915764,FALSE
922,LOD PG_16_0,8,20.96,0.707915764,FALSE
923,LOD PG_16_0,8,22.81,0.595506846,FALSE
924,LOD PG_16_0,8,22.81,0.595506846,FALSE
925,LOD PG_16_0,8,23.42,0.558442284,FALSE
926,LOD PG_16_0,8,23.42,0.558442284,FALSE
927,LOD PG_16_0,8,23.42,0.558442284,FALSE
928,LOD PG_16_0,8,24.03,0.521377722,FALSE
929,LOD PG_16_0,8,24.03,0.521377722,FALSE
930,LOD PG_16_0,8,24.03,0.521377722,FALSE
931,LOD PG_16_0,8,25,0.462438992,FALSE
932,LOD PG_16_0,8,28.59,0.28140518,FALSE
933,LOD PG_16_0,8,29.25,0.248123197,FALSE
934,LOD PG_16_0,8,29.25,0.248123197,FALSE
935,LOD PG_16_0,8,30,0.210302763,FALSE
936,LOD PG_16_0,8,30.47,0.207211174,FALSE
937,LOD PG_16_0,8,31.69,0.1991862,FALSE
938,LOD PG_16_0,8,31.69,0.1991862,FALSE
939,LOD PG_16_0,8,32.3,0.195173713,FALSE
940,LOD PG_16_0,8,32.3,0.195173713,FALSE
941,LOD PG_16_0,8,32.91,0.191161225,FALSE
942,LOD PG_16_0,8,33.51,0.187214517,FALSE
943,LOD PG_16_0,8,34.12,0.18320203,FALSE
944,LOD PG_16_0,8,34.12,0.18320203,FALSE
945,LOD PG_16_0,8,34.73,0.179189542,FALSE
946,LOD PG_16_0,8,35,0.177413523,FALSE
947,LOD PG_16_0,8,35.34,0.177579882,FALSE
948,LOD PG_16_0,8,35.34,0.177579882,FALSE
949,LOD PG_16_0,8,35.95,0.177878348,FALSE
950,LOD PG_16_0,8,36.55,0.178171921,FALSE
951,LOD PG_16_0,8,37.16,0.178470387,FALSE
952,LOD PG_16_0,8,37.16,0.178470387,FALSE
953,LOD PG_16_0,8,37.16,0.178470387,FALSE
954,LOD PG_16_0,8,38.38,0.179067319,FALSE
955,LOD PG_16_0,8,39.6,0.179664251,FALSE
956,LOD PG_16_0,8,39.6,0.179664251,FALSE
957,LOD PG_16_0,8,40,0.179859966,FALSE
958,LOD PG_16_0,8,40.21,0.172741672,FALSE
959,LOD PG_16_0,8,42.71,0.088000074,FALSE
960,LOD PG_16_0,8,43.93,0.046646174,FALSE
961,LOD PG_16_0,8,44.53,0.02630819,FALSE
962,LOD PG_16_0,8,45,0.01037677,FALSE
963,LOD PG_16_0,8,45.75,0.024066416,FALSE
964,LOD PG_16_0,8,47.61,0.05801674,FALSE
965,LOD PG_16_0,8,48.21,0.068968458,FALSE
966,LOD PG_16_0,8,48.81,0.079920175,FALSE
967,LOD PG_16_0,8,49.41,0.090871892,FALSE
968,LOD PG_16_0,8,49.41,0.090871892,FALSE
969,LOD PG_16_0,8,50,0.101641081,FALSE
970,LOD PG_16_0,8,50.02,0.102027986,FALSE
971,LOD PG_16_0,8,51.88,0.138010144,FALSE
