,chr,pos (cM),LOD MGDG,LOD DGDG,LOD SQDG,LOD PG,LOD PEPI,LOD PC,LOD ratio
1117,9,91.31,0.201879997,1.015541827,0.014761458,0.025799334,0.023489008,0.040083782,1.110122714
1118,9,91.91,0.182663192,1.059550487,0.018957524,0.02433482,0.02233284,0.056775402,1.118415222
1119,9,92.51,0.163446387,1.103559147,0.023153591,0.022870305,0.021176673,0.073467023,1.126707731
1120,9,92.51,0.163446387,1.103559147,0.023153591,0.022870305,0.021176673,0.073467023,1.126707731
1121,9,93.15,0.142948462,1.150501718,0.027629395,0.021308156,0.019943428,0.091271418,1.135553073
1122,9,93.15,0.142948462,1.150501718,0.027629395,0.021308156,0.019943428,0.091271418,1.135553073
1123,9,93.76,0.123411377,1.195243856,0.031895396,0.019819233,0.018767991,0.108241233,1.14398379
1124,9,95,0.083696647,1.286195087,0.040567267,0.01679257,0.016378579,0.142737249,1.161121641
1125,9,95.59,0.100609547,1.247227952,0.036997657,0.026453102,0.015813834,0.125906514,1.151393521
1126,9,98.07,0.171701056,1.083433895,0.021993192,0.067060087,0.013439989,0.055160374,1.110502441
1127,9,100,0.227026304,0.955965133,0.010316331,0.09866149,0.011592603,0.000103902,1.078679947
1128,9,100.54,0.202619676,0.935465557,0.010696144,0.090914628,0.010697474,0.007422321,1.010675904
1129,9,101.74,0.148382725,0.889910945,0.011540173,0.07369938,0.008708299,0.023685475,0.859555806
1130,9,101.74,0.148382725,0.889910945,0.011540173,0.07369938,0.008708299,0.023685475,0.859555806
1131,9,102.96,0.093241826,0.843597088,0.012398269,0.05619721,0.006685971,0.040219682,0.705917041
1132,9,103.56,0.06612335,0.820819782,0.012820283,0.047589586,0.005691384,0.048351259,0.630356992
1133,9,104.15,0.03945685,0.798422098,0.013235264,0.039125422,0.004713373,0.05634731,0.556056278
1134,10,0,0.032165147,0.597337718,0.24953031,0.022998846,0.150065568,0.101925489,0.273058859
1135,10,0,0.032165147,0.597337718,0.24953031,0.022998846,0.150065568,0.101925489,0.273058859
1136,10,2.47,0.034159894,0.722590083,0.485650027,0.050876863,0.080616704,0.181532513,0.323847438
1137,10,2.47,0.034159894,0.722590083,0.485650027,0.050876863,0.080616704,0.181532513,0.323847438
1138,10,3.07,0.034644448,0.753015759,0.543007043,0.057648851,0.063746535,0.200870251,0.336184745
1139,10,3.07,0.034644448,0.753015759,0.543007043,0.057648851,0.063746535,0.200870251,0.336184745
1140,10,3.68,0.035137078,0.783948529,0.60132001,0.064533706,0.046595196,0.220530286,0.348727673
1141,10,4.27,0.035613556,0.81386711,0.657721076,0.071192827,0.030006196,0.239545728,0.360859358
1142,10,4.87,0.03609811,0.844292786,0.715078092,0.077964815,0.013136026,0.258883467,0.373196665
1143,10,4.87,0.03609811,0.844292786,0.715078092,0.077964815,0.013136026,0.258883467,0.373196665
1144,10,5,0.036203097,0.850885015,0.727505446,0.07943208,0.009480823,0.26307331,0.375869748
1145,10,5.49,0.044893737,0.884285152,0.69702322,0.0947361,0.012238348,0.237847857,0.372177334
1146,10,5.49,0.044893737,0.884285152,0.69702322,0.0947361,0.012238348,0.237847857,0.372177334
1147,10,5.49,0.044893737,0.884285152,0.69702322,0.0947361,0.012238348,0.237847857,0.372177334
1148,10,5.49,0.044893737,0.884285152,0.69702322,0.0947361,0.012238348,0.237847857,0.372177334
1149,10,6.1,0.055712698,0.925864913,0.65907596,0.113788044,0.015671187,0.206444742,0.367580655
1150,10,6.7,0.066354299,0.966763039,0.621750785,0.132527662,0.019047749,0.175556432,0.363059332
1151,10,7.31,0.07717326,1.0083428,0.583803525,0.151579606,0.022480587,0.144153317,0.358462653
1152,10,7.91,0.08781486,1.049240926,0.546478351,0.170319223,0.025857149,0.113265007,0.353941329
1153,10,9.76,0.120626463,1.175343481,0.431392397,0.228099709,0.036268216,0.018026051,0.340000582
1154,10,10,0.124883103,1.191702731,0.416462327,0.235595556,0.037618841,0.005670727,0.338192053
1155,10,11.61,0.162111588,0.928339213,0.338432629,0.431841211,0.049462376,0.016290395,0.230902311
1156,10,12.22,0.17621679,0.82855552,0.308868582,0.506195155,0.053949678,0.020313995,0.19025216
1157,10,12.22,0.17621679,0.82855552,0.308868582,0.506195155,0.053949678,0.020313995,0.19025216
1158,10,12.22,0.17621679,0.82855552,0.308868582,0.506195155,0.053949678,0.020313995,0.19025216
1159,10,12.83,0.190321992,0.728771827,0.279304534,0.580549098,0.05843698,0.024337596,0.149602009
1160,10,13.43,0.204195962,0.630623932,0.250225144,0.653684125,0.06285072,0.028295236,0.109618255
1161,10,14.03,0.218069931,0.532476037,0.221145753,0.726819152,0.06726446,0.032252876,0.0696345
1162,10,15,0.240499515,0.373803607,0.174134072,0.845054111,0.074400006,0.038651061,0.004994096
1163,10,15.24,0.233809346,0.358194978,0.168917762,0.829221412,0.073128472,0.04968678,0.005321429
1164,10,15.83,0.21736268,0.319823764,0.156094335,0.79029936,0.070002616,0.076816256,0.006126124
1165,10,20,0.101120989,0.048623829,0.065460963,0.51520621,0.047909705,0.268561879,0.011813538
1166,10,21.04,0.096016502,0.05421385,0.06157012,0.4385299,0.05196847,0.249491111,0.009803251
1167,10,21.64,0.093071606,0.057438861,0.059325403,0.394293568,0.054310065,0.238488744,0.00864347
1168,10,22.24,0.09012671,0.060663873,0.057080686,0.350057235,0.05665166,0.227486378,0.007483689
1169,10,22.24,0.09012671,0.060663873,0.057080686,0.350057235,0.05665166,0.227486378,0.007483689
1170,10,22.24,0.09012671,0.060663873,0.057080686,0.350057235,0.05665166,0.227486378,0.007483689
1171,10,22.24,0.09012671,0.060663873,0.057080686,0.350057235,0.05665166,0.227486378,0.007483689
1172,10,23.45,0.084187836,0.067167647,0.05255384,0.260847298,0.061373877,0.205298272,0.005144797
1173,10,23.45,0.084187836,0.067167647,0.05255384,0.260847298,0.061373877,0.205298272,0.005144797
1174,10,24.06,0.081193858,0.070446409,0.050271712,0.215873693,0.063754498,0.194112533,0.003965686
1175,10,24.06,0.081193858,0.070446409,0.050271712,0.215873693,0.063754498,0.194112533,0.003965686
1176,10,24.66,0.078248962,0.07367142,0.048026995,0.171637361,0.066096093,0.183110166,0.002805905
1177,10,25,0.076580188,0.075498927,0.046754988,0.146570105,0.067422997,0.176875492,0.002148696
1178,10,25.25,0.078180765,0.082880142,0.050987904,0.141317787,0.091302447,0.168368203,0.016681453
1179,10,25.25,0.078180765,0.082880142,0.050987904,0.141317787,0.091302447,0.168368203,0.016681453
1180,10,25.86,0.082086174,0.100890307,0.061316218,0.12850213,0.149568304,0.147610419,0.052141379
1181,10,25.86,0.082086174,0.100890307,0.061316218,0.12850213,0.149568304,0.147610419,0.052141379
1182,10,27.08,0.089896992,0.136910637,0.081972846,0.102870817,0.266100019,0.10609485,0.123061231
1183,10,27.08,0.089896992,0.136910637,0.081972846,0.102870817,0.266100019,0.10609485,0.123061231
1184,10,28.28,0.097579764,0.17234047,0.10229084,0.077659689,0.380721377,0.065259865,0.192818462
1185,10,28.28,0.097579764,0.17234047,0.10229084,0.077659689,0.380721377,0.065259865,0.192818462
1186,10,28.88,0.10142115,0.190055386,0.112449837,0.065054125,0.438032057,0.044842372,0.227697078
1187,10,30,0.108591737,0.22312323,0.131413299,0.041523739,0.545011992,0.006729719,0.292803827
1188,10,30.1,0.109015546,0.22375254,0.131410322,0.041624934,0.54505189,0.006739261,0.29380319
1189,10,30.1,0.109015546,0.22375254,0.131410322,0.041624934,0.54505189,0.006739261,0.29380319
1190,10,30.7,0.111558399,0.227528396,0.13139246,0.042232105,0.545291279,0.006796514,0.299799367
1191,10,30.7,0.111558399,0.227528396,0.13139246,0.042232105,0.545291279,0.006796514,0.299799367
1192,10,30.7,0.111558399,0.227528396,0.13139246,0.042232105,0.545291279,0.006796514,0.299799367
1193,11,0,0.090872043,1.496891697,0.053790683,1.06297453,0.03101043,0.00240438,1.207696563
1194,11,0,0.090872043,1.496891697,0.053790683,1.06297453,0.03101043,0.00240438,1.207696563
1195,11,1.83,0.065938707,1.136953633,0.068989079,0.89501479,0.020458562,0.006613133,0.908183254
1196,11,2.43,0.057763843,1.018941153,0.07397216,0.839946023,0.016998934,0.007993053,0.809982169
1197,11,4.26,0.032830507,0.659003089,0.089170557,0.671986284,0.006447066,0.012201806,0.510468859
1198,11,4.26,0.032830507,0.659003089,0.089170557,0.671986284,0.006447066,0.012201806,0.510468859
1199,11,4.26,0.032830507,0.659003089,0.089170557,0.671986284,0.006447066,0.012201806,0.510468859
1200,11,4.26,0.032830507,0.659003089,0.089170557,0.671986284,0.006447066,0.012201806,0.510468859
1201,11,4.26,0.032830507,0.659003089,0.089170557,0.671986284,0.006447066,0.012201806,0.510468859
1202,11,4.26,0.032830507,0.659003089,0.089170557,0.671986284,0.006447066,0.012201806,0.510468859
1203,11,4.86,0.024655643,0.540990609,0.094153637,0.616917517,0.002987438,0.013581725,0.412267774
1204,11,5,0.022748175,0.513454364,0.095316356,0.604068138,0.002180191,0.013903706,0.389354187
1205,11,5.46,0.023472154,0.496204802,0.106805013,0.582754095,0.002321292,0.023695382,0.378790114
1206,11,5.46,0.023472154,0.496204802,0.106805013,0.582754095,0.002321292,0.023695382,0.378790114
1207,11,6.67,0.025376535,0.450830952,0.137025175,0.526688895,0.002692449,0.049451746,0.351002008
1208,11,7.26,0.026305117,0.428706514,0.151760625,0.499351318,0.002873426,0.062010635,0.337452435
1209,11,7.86,0.027249438,0.406207084,0.16674583,0.471550392,0.00305747,0.074782386,0.323673209
1210,11,8.45,0.028178021,0.384082646,0.18148128,0.444212816,0.003238448,0.087341274,0.310123636
1211,11,9.66,0.030082402,0.338708797,0.211701442,0.388147616,0.003609605,0.113097639,0.28233553
1212,11,10,0.030617517,0.32595912,0.220193058,0.372393758,0.003713896,0.120334964,0.274527302
1213,11,10.25,0.036213942,0.346137641,0.222448056,0.39510135,0.007205719,0.124148212,0.268216116
1214,11,10.85,0.049645363,0.394566091,0.227860051,0.449599572,0.015586093,0.133300007,0.253069271
1215,11,10.85,0.049645363,0.394566091,0.227860051,0.449599572,0.015586093,0.133300007,0.253069271
1216,11,10.85,0.049645363,0.394566091,0.227860051,0.449599572,0.015586093,0.133300007,0.253069271
1217,11,10.85,0.049645363,0.394566091,0.227860051,0.449599572,0.015586093,0.133300007,0.253069271
1218,11,11.44,0.062852927,0.4421874,0.233181846,0.503189489,0.023826794,0.142299272,0.238174873
1219,11,12.04,0.076284348,0.49061585,0.238593842,0.557687711,0.032207167,0.151451067,0.223028027
1220,11,12.63,0.089491912,0.538237159,0.243915637,0.611277629,0.040447868,0.160450332,0.208133629
1221,11,13.23,0.102923334,0.586665609,0.249327632,0.66577585,0.048828242,0.169602127,0.192986783
1222,11,13.82,0.116130898,0.634286918,0.254649427,0.719365768,0.057068943,0.178601392,0.178092385
1223,11,15,0.142546026,0.729529536,0.265293018,0.826545604,0.073550345,0.196599922,0.148303589
1224,11,15.65,0.145692235,0.914040045,0.280347581,0.802267543,0.069330263,0.187853919,0.208629449
1225,11,18.12,0.15764783,1.61517998,0.337554922,0.710010913,0.053293954,0.154619106,0.437867719
1226,11,18.12,0.15764783,1.61517998,0.337554922,0.710010913,0.053293954,0.154619106,0.437867719
1227,11,18.73,0.160600427,1.788335997,0.351683051,0.687226887,0.04933357,0.146411318,0.494481219
1228,11,19.34,0.163553023,1.961492013,0.36581118,0.664442861,0.045373186,0.13820353,0.551094719
1229,11,19.34,0.163553023,1.961492013,0.36581118,0.664442861,0.045373186,0.13820353,0.551094719
1230,11,19.34,0.163553023,1.961492013,0.36581118,0.664442861,0.045373186,0.13820353,0.551094719
1231,11,20,0.166747636,2.148841146,0.381097352,0.639791292,0.041088181,0.129322973,0.61234867
1232,11,23.29,0.320320854,2.587842193,0.30656242,0.952890212,0.014192772,0.17256457,0.63510994
1233,11,23.92,0.349728491,2.671906223,0.292289773,1.012845324,0.009042588,0.180844876,0.639468481
1234,11,23.92,0.349728491,2.671906223,0.292289773,1.012845324,0.009042588,0.180844876,0.639468481
1235,11,23.92,0.349728491,2.671906223,0.292289773,1.012845324,0.009042588,0.180844876,0.639468481
1236,11,23.92,0.349728491,2.671906223,0.292289773,1.012845324,0.009042588,0.180844876,0.639468481
1237,11,24.52,0.377735765,2.751967204,0.278696777,1.069945431,0.00413765,0.188730882,0.643619472
1238,11,25,0.400141584,2.816015989,0.267822379,1.115625516,0.0002137,0.195039686,0.646940266
1239,11,30,0.518265792,1.869956051,0.225080885,1.06690552,0.031507301,0.419246037,0.249960846
1240,11,35,0.455912045,0.647125012,0.128662707,0.811657782,0.120714784,0.584391903,0.005617539
1241,11,36.51,0.327471549,0.498683442,0.121979915,0.651728389,0.126015731,0.527818451,0.006688556
1242,11,36.51,0.327471549,0.498683442,0.121979915,0.651728389,0.126015731,0.527818451,0.006688556
1243,11,36.51,0.327471549,0.498683442,0.121979915,0.651728389,0.126015731,0.527818451,0.006688556
1244,11,38.34,0.171811875,0.318784057,0.113880902,0.457906675,0.132440058,0.459255923,0.007986543
1245,11,38.34,0.171811875,0.318784057,0.113880902,0.457906675,0.132440058,0.459255923,0.007986543
1246,11,38.94,0.120775916,0.259800651,0.111225488,0.394358572,0.134546395,0.436776405,0.008412112
1247,11,39.54,0.069739958,0.200817246,0.108570074,0.330810469,0.136652732,0.414296888,0.008837682
1248,11,40,0.030612389,0.155596636,0.106534256,0.282090257,0.13826759,0.397062591,0.009163951
1249,11,40.13,0.031957991,0.159781773,0.108083945,0.294571255,0.137713764,0.391296458,0.009870405
1250,11,42.6,0.05752442,0.239299383,0.137528028,0.53171022,0.127191062,0.281739934,0.023293031
1251,11,43.21,0.063838397,0.258937335,0.144799644,0.590274903,0.124592338,0.254683464,0.026607931
1252,11,43.21,0.063838397,0.258937335,0.144799644,0.590274903,0.124592338,0.254683464,0.026607931
1253,11,44.41,0.076259334,0.297569372,0.159104462,0.705484117,0.119480094,0.201457622,0.033129044
1254,11,44.41,0.076259334,0.297569372,0.159104462,0.705484117,0.119480094,0.201457622,0.033129044
1255,11,45,0.082366295,0.316563457,0.166137664,0.762128647,0.116966574,0.17528825,0.036335258
1256,11,45.63,0.072421401,0.333672187,0.152789069,0.70761636,0.160483335,0.171988798,0.05820654
1257,11,45.63,0.072421401,0.333672187,0.152789069,0.70761636,0.160483335,0.171988798,0.05820654
1258,11,46.23,0.062950073,0.349966217,0.140076122,0.655699896,0.201927869,0.168846463,0.079036333
1259,11,46.23,0.062950073,0.349966217,0.140076122,0.655699896,0.201927869,0.168846463,0.079036333
1260,11,46.23,0.062950073,0.349966217,0.140076122,0.655699896,0.201927869,0.168846463,0.079036333
1261,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1262,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1263,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1264,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1265,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1266,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1267,11,46.83,0.053478746,0.366260246,0.127363174,0.603783432,0.243372404,0.165704128,0.099866125
1268,11,48.66,0.024591196,0.415957035,0.088588685,0.445438218,0.369778233,0.156120005,0.163396992
1269,11,50,0.003438564,0.452347034,0.060196436,0.329491448,0.462337693,0.149102124,0.209916861
1270,11,55,0.049538247,0.288253338,0.02048629,0.331412204,0.538229704,0.1019271,0.19881475
1271,11,60,0.135489991,0.123727549,0.000713688,0.281159629,0.520687702,0.045135476,0.156477061
1272,11,62.65,0.110575582,0.079172663,0.000884549,0.173220783,0.33710418,0.109202232,0.102877478
1273,11,62.65,0.110575582,0.079172663,0.000884549,0.173220783,0.33710418,0.109202232,0.102877478
1274,11,63.26,0.104840567,0.068916633,0.00092388,0.148374483,0.294845332,0.123949674,0.090539461
1275,11,63.26,0.104840567,0.068916633,0.00092388,0.148374483,0.294845332,0.123949674,0.090539461
1276,11,63.26,0.104840567,0.068916633,0.00092388,0.148374483,0.294845332,0.123949674,0.090539461
1277,11,63.86,0.099199569,0.058828734,0.000962565,0.123935499,0.253279251,0.138455355,0.078403707
1278,11,65,0.088481672,0.039661726,0.001036068,0.07750143,0.174303698,0.166016148,0.055345773
1279,11,65.08,0.087609755,0.039519787,0.001315508,0.076562746,0.173391635,0.167183412,0.055055945
1280,11,65.08,0.087609755,0.039519787,0.001315508,0.076562746,0.173391635,0.167183412,0.055055945
1281,11,65.69,0.080961391,0.0384375,0.003446234,0.069405285,0.166437156,0.176083799,0.05284601
1282,11,65.69,0.080961391,0.0384375,0.003446234,0.069405285,0.166437156,0.176083799,0.05284601
1283,11,65.69,0.080961391,0.0384375,0.003446234,0.069405285,0.166437156,0.176083799,0.05284601
1284,11,65.69,0.080961391,0.0384375,0.003446234,0.069405285,0.166437156,0.176083799,0.05284601
1285,11,66.29,0.074422017,0.037372955,0.00554203,0.062365159,0.159596684,0.184838278,0.050672302
1286,11,68.15,0.054149956,0.034072867,0.012038998,0.04054077,0.138391222,0.211977162,0.043933809
1287,11,69.43,0.040199291,0.031801838,0.016510029,0.025521835,0.123798215,0.230653383,0.039296567
1288,11,69.43,0.040199291,0.031801838,0.016510029,0.025521835,0.123798215,0.230653383,0.039296567
